date,forecast_units_sold,lower_ci,upper_ci,product_category
2018-10-14,12.818743353832101,-15.185450167885872,40.82293687555007,small_appliances
2018-10-21,9.818736388224316,-20.172738139889844,39.81021091633848,small_appliances
2018-09-02,45.85240319482419,34.7385792894751,56.966227100173285,home_appliances
2018-09-09,29.177352893075824,16.52890251709736,41.82580326905429,home_appliances
2018-09-16,30.957696371953652,15.538977634506372,46.37641510940093,home_appliances
2018-09-23,25.53038798551981,8.472586298188322,42.5881896728513,home_appliances
2018-09-30,32.76437784006344,13.86849125128057,51.660264428846304,home_appliances
2018-10-07,30.636247305377978,10.241895518003112,51.030599092752844,home_appliances
2018-10-14,33.70641032142328,11.827158509732403,55.585662133114155,home_appliances
2018-10-21,35.66798974640064,12.444633030950541,58.891346461850745,home_appliances
2018-08-19,1.058769351421172,-2.8724223616912585,4.9899610645336026,fashion_underwear_beach
2018-08-26,-0.243850403727355,-4.857938009294515,4.370237201839806,fashion_underwear_beach
2018-09-02,2.105534219299565,-2.776763511372366,6.987831949971497,fashion_underwear_beach
2018-09-09,1.7805894852781448,-3.2333938504490716,6.794572821005361,fashion_underwear_beach
2018-09-16,2.7849734693541373,-2.306476397538248,7.876423336246523,fashion_underwear_beach
2018-09-23,0.7872645927781949,-4.357554444243893,5.932083629800283,fashion_underwear_beach
2018-09-30,-0.2115380382411535,-5.398205858392844,4.975129781910537,fashion_underwear_beach
2018-10-07,-0.21091227864183518,-5.433648943660863,5.011824386377192,fashion_underwear_beach
2018-09-02,4.551307986806384,1.9121457144044238,7.190470259208343,agro_industry_and_commerce
2018-09-09,5.085289569364183,1.5797404463665132,8.590838692361853,agro_industry_and_commerce
2018-09-16,5.107795772145659,1.028084846765407,9.187506697525912,agro_industry_and_commerce
2018-09-23,5.122701763141793,0.6049830998630066,9.64042042642058,agro_industry_and_commerce
2018-09-30,4.132574088994987,-0.7467669128927898,9.011915090882765,agro_industry_and_commerce
2018-10-07,4.139112588701376,-1.054415580435812,9.332640757838565,agro_industry_and_commerce
2018-10-14,4.1434430756652585,-1.3326227925435425,9.61950894387406,agro_industry_and_commerce
