Product_Name,Category_Name,HW_RMSE,Naive_RMSE,Model_Status
Computers_Item_155,Computers,14199.79,24815.99,OK
Computers_Item_156,Computers,953.28,1632.99,OK
Computers_Item_157,Computers,5264.9,5984.42,OK
Computers_Item_158,Computers,1423.69,1375.38,UNSTABLE
Computers_Item_159,Computers,4547.28,2798.81,UNSTABLE
Computers_Item_161,Computers,6449.93,7474.29,OK
Computers_Item_162,Computers,2891.52,7446.25,OK
Computers_Item_163,Computers,707.37,957.43,OK
Computers_Item_164,Computers,1095.66,665.83,UNSTABLE
Computers_Item_165,Computers,24860.8,26870.06,OK
Computers_Item_166,Computers,1874.82,707.11,UNSTABLE
Computers_Item_167,Computers,1657.92,3055.05,OK
Computers_Item_168,Computers,525.21,244.95,UNSTABLE
Computers_Item_169,Computers,14767.53,5008.33,UNSTABLE
Computers_Item_170,Computers,161.9,85.39,UNSTABLE
Computers_Item_171,Computers,5035.38,2864.15,UNSTABLE
Computers_Item_172,Computers,2954.26,2543.17,UNSTABLE
Computers_Item_173,Computers,390.68,460.07,OK
Computers_Item_174,Computers,226.5,114.56,UNSTABLE
Computers_Item_175,Computers,2279.3,2083.67,UNSTABLE
Computers_Item_176,Computers,253.4,173.21,UNSTABLE
Computers_Item_177,Computers,11478.69,19973.61,OK
Computers_Item_178,Computers,1801.69,2611.51,OK
Computers_Item_179,Computers,1737.65,1718.04,UNSTABLE
Computers_Item_180,Computers,485.13,667.08,OK
Computers_Item_181,Computers,1220.07,1802.78,OK
Computers_Item_182,Computers,1396.84,1096.97,UNSTABLE
Computers_Item_185,Computers,278.19,115.47,UNSTABLE
Dairy_Item_001,Dairy,19.3,45.83,OK
Dairy_Item_002,Dairy,68.52,75.17,OK
Dairy_Item_003,Dairy,70.71,66.83,UNSTABLE
Dairy_Item_004,Dairy,90.39,65.57,UNSTABLE
Dairy_Item_005,Dairy,7.04,20.2,OK
Dairy_Item_006,Dairy,122.74,177.46,OK
Dairy_Item_007,Dairy,26.08,25.55,UNSTABLE
Dairy_Item_008,Dairy,30.13,23.33,UNSTABLE
Dairy_Item_009,Dairy,131.61,167.56,OK
Dairy_Item_010,Dairy,17.26,13.4,UNSTABLE
Dairy_Item_011,Dairy,121.39,132.49,OK
Dairy_Item_012,Dairy,7.26,7.05,UNSTABLE
Dairy_Item_013,Dairy,18.88,13.54,UNSTABLE
Dairy_Item_014,Dairy,8.58,18.16,OK
Dairy_Item_015,Dairy,10.72,13.6,OK
Dairy_Item_016,Dairy,11.17,52.67,OK
Dairy_Item_017,Dairy,51.56,57.09,OK
Dairy_Item_018,Dairy,12.78,13.86,OK
Dairy_Item_019,Dairy,259.59,245.37,UNSTABLE
Dairy_Item_020,Dairy,272.97,344.52,OK
Dairy_Item_021,Dairy,111.26,79.71,UNSTABLE
Dairy_Item_022,Dairy,493.2,193.03,UNSTABLE
Dairy_Item_023,Dairy,24.18,38.41,OK
Dairy_Item_024,Dairy,28.97,27.64,UNSTABLE
Dairy_Item_025,Dairy,17.36,9.23,UNSTABLE
Dairy_Item_026,Dairy,27.16,12.96,UNSTABLE
Dairy_Item_027,Dairy,3.77,3.37,UNSTABLE
Dairy_Item_028,Dairy,3.9,4.22,OK
Dairy_Item_029,Dairy,43.25,37.69,UNSTABLE
Dairy_Item_030,Dairy,481.11,407.71,UNSTABLE
Dairy_Item_031,Dairy,38.27,19.15,UNSTABLE
Dairy_Item_032,Dairy,1.77,1.53,UNSTABLE
Dairy_Item_033,Dairy,44.28,55.33,OK
Dairy_Item_034,Dairy,9.9,10.56,OK
Dairy_Item_035,Dairy,11.46,11.74,OK
Dairy_Item_036,Dairy,39.37,29.23,UNSTABLE
Dairy_Item_037,Dairy,10.52,15.72,OK
Dairy_Item_038,Dairy,12.66,13.39,OK
Dairy_Item_039,Dairy,162.33,130.25,UNSTABLE
Dairy_Item_040,Dairy,79.4,82.19,OK
Dairy_Item_041,Dairy,28.37,24.85,UNSTABLE
Electricals_Item_001,Electricals,2.17,1.87,UNSTABLE
Electricals_Item_003,Electricals,2.02,2.68,OK
Electricals_Item_004,Electricals,94.44,35.36,UNSTABLE
Electricals_Item_005,Electricals,4620.69,8896.25,OK
Electricals_Item_006,Electricals,2091.01,2484.28,OK
Electricals_Item_007,Electricals,229.79,405.26,OK
Electricals_Item_010,Electricals,653.89,579.51,UNSTABLE
Electricals_Item_011,Electricals,376.79,301.73,UNSTABLE
Electricals_Item_012,Electricals,12079.43,121.86,UNSTABLE
Electricals_Item_014,Electricals,1371.79,1289.42,UNSTABLE
Electricals_Item_015,Electricals,669.77,553.93,UNSTABLE
Electricals_Item_018,Electricals,682.45,538.73,UNSTABLE
Electricals_Item_019,Electricals,61.57,1044.22,OK
Electricals_Item_020,Electricals,2441.36,2790.61,OK
Electricals_Item_021,Electricals,904.84,790.83,UNSTABLE
Electricals_Item_022,Electricals,270.43,219.85,UNSTABLE
Electricals_Item_023,Electricals,596.75,648.4,OK
Electricals_Item_024,Electricals,1138.98,1284.97,OK
Electricals_Item_025,Electricals,470.54,549.58,OK
Electricals_Item_026,Electricals,929.91,1088.42,OK
Electricals_Item_027,Electricals,698.83,720.58,OK
Electricals_Item_028,Electricals,475.24,61.91,UNSTABLE
Electricals_Item_029,Electricals,1713.7,7167.15,OK
Electricals_Item_030,Electricals,109.07,90.03,UNSTABLE
Electricals_Item_031,Electricals,100.58,346.95,OK
Electricals_Item_032,Electricals,2625.07,2522.65,UNSTABLE
Electricals_Item_035,Electricals,175.56,86.6,UNSTABLE
Electricals_Item_036,Electricals,1774.72,1647.6,UNSTABLE
Electricals_Item_038,Electricals,132.42,104.08,UNSTABLE
Electricals_Item_039,Electricals,1740.67,1000.0,UNSTABLE
Electricals_Item_040,Electricals,4786.77,6427.12,OK
Electricals_Item_042,Electricals,401.68,402.08,OK
Electricals_Item_043,Electricals,364.05,193.65,UNSTABLE
Electricals_Item_044,Electricals,4850.52,894.43,UNSTABLE
Electricals_Item_045,Electricals,161.82,196.85,OK
Electricals_Item_046,Electricals,242.96,160.73,UNSTABLE
Electricals_Item_047,Electricals,71.27,55.08,UNSTABLE
Electricals_Item_048,Electricals,74.47,61.91,UNSTABLE
Electricals_Item_049,Electricals,1635.71,2328.81,OK
Electricals_Item_050,Electricals,3783.4,4314.51,OK
Electricals_Item_051,Electricals,2243.3,302.77,UNSTABLE
Electricals_Item_052,Electricals,126.27,91.1,UNSTABLE
Electricals_Item_054,Electricals,105.65,259.94,OK
Electricals_Item_055,Electricals,781.17,1030.37,OK
Electricals_Item_056,Electricals,1918.07,533.85,UNSTABLE
Electricals_Item_057,Electricals,3716.88,2579.08,UNSTABLE
Electricals_Item_058,Electricals,1200.69,1426.53,OK
Electricals_Item_059,Electricals,931.54,614.07,UNSTABLE
Electricals_Item_060,Electricals,284.18,205.14,UNSTABLE
Electricals_Item_061,Electricals,582.09,613.73,OK
Electricals_Item_062,Electricals,176.36,64.55,UNSTABLE
Electronics_Item_001,Electronics,87.88,91.49,OK
Electronics_Item_002,Electronics,449.95,660.69,OK
Electronics_Item_003,Electronics,282.75,294.24,OK
Electronics_Item_006,Electronics,118.15,20.66,UNSTABLE
Electronics_Item_007,Electronics,1529.54,19.05,UNSTABLE
Electronics_Item_008,Electronics,988.2,770.09,UNSTABLE
Electronics_Item_011,Electronics,77.5,82.16,OK
Electronics_Item_012,Electronics,244.47,333.2,OK
Fitness_Item_001,Fitness,1361.28,4742.44,OK
Fitness_Item_002,Fitness,1319.07,2089.46,OK
Fitness_Item_003,Fitness,1767.61,1862.83,OK
Fitness_Item_004,Fitness,4009.56,6743.05,OK
Fitness_Item_005,Fitness,1321.19,1864.96,OK
Fitness_Item_006,Fitness,5251.25,326.6,UNSTABLE
Fitness_Item_007,Fitness,196.69,24.49,UNSTABLE
Fitness_Item_008,Fitness,508.25,5.72,UNSTABLE
Fitness_Item_009,Fitness,1075.8,61.24,UNSTABLE
Fitness_Item_010,Fitness,3783.75,5003.85,OK
Fitness_Item_011,Fitness,551.42,291.85,UNSTABLE
Fitness_Item_012,Fitness,979.92,121.89,UNSTABLE
Fitness_Item_013,Fitness,303.4,383.17,OK
Fitness_Item_014,Fitness,1868.51,270.8,UNSTABLE
Fitness_Item_015,Fitness,36085.64,42911.59,OK
Fitness_Item_016,Fitness,2277.68,300.0,UNSTABLE
Fitness_Item_017,Fitness,870.77,311.55,UNSTABLE
Fitness_Item_018,Fitness,1089.16,858.54,UNSTABLE
Fitness_Item_019,Fitness,421.47,117.03,UNSTABLE
Fitness_Item_020,Fitness,149.05,295.15,OK
Fitness_Item_021,Fitness,228.22,238.17,OK
Fitness_Item_022,Fitness,123.33,14.73,UNSTABLE
Fitness_Item_023,Fitness,292.52,306.19,OK
Food_Item_001,Food,11.69,12.96,OK
Food_Item_002,Food,2.42,3.63,OK
Food_Item_003,Food,2.52,7.42,OK
Food_Item_004,Food,4.03,2.42,UNSTABLE
Food_Item_005,Food,9.69,28.03,OK
Food_Item_006,Food,211.88,111.09,UNSTABLE
Food_Item_007,Food,10.78,11.01,OK
Food_Item_008,Food,10.65,9.12,UNSTABLE
Food_Item_009,Food,5.16,6.23,OK
Food_Item_010,Food,6.61,3.72,UNSTABLE
Food_Item_011,Food,9.91,9.25,UNSTABLE
Food_Item_012,Food,39.69,38.96,UNSTABLE
Food_Item_013,Food,4.21,4.45,OK
Food_Item_014,Food,4.83,3.11,UNSTABLE
Food_Item_015,Food,2.81,4.65,OK
Food_Item_016,Food,2.91,4.32,OK
Food_Item_017,Food,863.0,20.41,UNSTABLE
Food_Item_018,Food,104.21,60.32,UNSTABLE
Food_Item_019,Food,178.49,317.54,OK
Food_Item_020,Food,82.48,67.7,UNSTABLE
Food_Item_021,Food,93.5,79.71,UNSTABLE
Food_Item_022,Food,280.9,926.46,OK
Food_Item_023,Food,383.09,362.86,UNSTABLE
Food_Item_024,Food,531.74,524.4,UNSTABLE
Food_Item_025,Food,1479.6,1169.8,UNSTABLE
Food_Item_026,Food,404.46,683.97,OK
Food_Item_027,Food,203.78,175.59,UNSTABLE
Food_Item_028,Food,20.44,10.27,UNSTABLE
Food_Item_029,Food,61.36,91.28,OK
Food_Item_030,Food,7.23,8.23,OK
Food_Item_031,Food,3.98,1.35,UNSTABLE
Food_Item_032,Food,83.46,107.12,OK
Food_Item_033,Food,126.11,88.67,UNSTABLE
Food_Item_034,Food,50.23,48.33,UNSTABLE
Food_Item_035,Food,9.4,8.47,UNSTABLE
Food_Item_036,Food,15.28,17.14,OK
Food_Item_037,Food,1354.68,1258.84,UNSTABLE
Food_Item_038,Food,236.34,268.87,OK
Food_Item_039,Food,287.44,152.11,UNSTABLE
Food_Item_040,Food,34.41,44.16,OK
Food_Item_041,Food,111.61,55.45,UNSTABLE
Food_Item_042,Food,17.12,24.48,OK
Food_Item_043,Food,2.35,4.47,OK
Food_Item_044,Food,17.09,13.11,UNSTABLE
Food_Item_045,Food,7.17,7.99,OK
Food_Item_046,Food,113.74,142.8,OK
Food_Item_047,Food,37.43,30.47,UNSTABLE
Food_Item_048,Food,5.11,5.8,OK
Food_Item_049,Food,2.64,2.27,UNSTABLE
Food_Item_050,Food,37.27,38.78,OK
Food_Item_051,Food,55.24,66.3,OK
Food_Item_055,Food,12.66,9.09,UNSTABLE
Food_Item_056,Food,14.92,12.86,UNSTABLE
Food_Item_057,Food,297.82,296.33,UNSTABLE
Food_Item_058,Food,49.52,44.49,UNSTABLE
Food_Item_059,Food,27.95,35.36,OK
Food_Item_060,Food,43.22,46.77,OK
Food_Item_061,Food,44.97,58.63,OK
Food_Item_062,Food,143.66,185.12,OK
Food_Item_063,Food,45.33,59.51,OK
Food_Item_064,Food,79.67,100.0,OK
Food_Item_065,Food,32.42,41.42,OK
Food_Item_066,Food,27.51,26.66,UNSTABLE
Food_Item_067,Food,376.6,129.5,UNSTABLE
Food_Item_068,Food,122.62,175.3,OK
Food_Item_069,Food,32.35,91.86,OK
Food_Item_070,Food,61.35,80.36,OK
Food_Item_071,Food,65.84,73.6,OK
Food_Item_072,Food,127.65,133.85,OK
Food_Item_073,Food,17.62,20.32,OK
Food_Item_074,Food,21.17,23.57,OK
Food_Item_075,Food,52.2,177.22,OK
Food_Item_076,Food,37.97,113.12,OK
Food_Item_077,Food,56.58,69.25,OK
Food_Item_078,Food,33.98,31.16,UNSTABLE
Food_Item_079,Food,36.54,77.0,OK
Food_Item_080,Food,107.87,77.0,UNSTABLE
Food_Item_081,Food,91.79,173.69,OK
Food_Item_082,Food,67.92,63.18,UNSTABLE
Food_Item_083,Food,10.32,12.98,OK
Food_Item_084,Food,17.85,28.93,OK
Food_Item_085,Food,161.89,98.95,UNSTABLE
Food_Item_086,Food,422.53,353.41,UNSTABLE
Food_Item_087,Food,134.32,151.73,OK
Food_Item_088,Food,82.38,94.1,OK
Food_Item_089,Food,1127.52,1423.79,OK
Food_Item_090,Food,102.53,45.64,UNSTABLE
Food_Item_091,Food,108.11,168.33,OK
Food_Item_092,Food,159.77,75.69,UNSTABLE
Food_Item_093,Food,24.88,37.36,OK
Food_Item_094,Food,80.75,91.86,OK
Food_Item_095,Food,68.42,121.96,OK
Food_Item_096,Food,160.79,156.83,UNSTABLE
Food_Item_097,Food,198.09,189.76,UNSTABLE
Food_Item_098,Food,6.92,18.6,OK
Food_Item_099,Food,27.11,24.24,UNSTABLE
Food_Item_100,Food,70.53,146.27,OK
Food_Item_101,Food,212.88,190.94,UNSTABLE
Food_Item_102,Food,266.45,201.3,UNSTABLE
Food_Item_103,Food,137.17,162.02,OK
Food_Item_104,Food,146.75,98.95,UNSTABLE
Food_Item_105,Food,264.4,316.89,OK
Food_Item_106,Food,97.02,179.7,OK
Food_Item_107,Food,104.63,108.01,OK
Food_Item_108,Food,128.31,93.54,UNSTABLE
Food_Item_109,Food,21.68,36.75,OK
Food_Item_110,Food,55.17,109.96,OK
Food_Item_111,Food,61.91,63.87,OK
Food_Item_112,Food,28.55,30.96,OK
Food_Item_113,Food,22.75,29.51,OK
Food_Item_114,Food,30.78,30.07,UNSTABLE
Food_Item_115,Food,25.61,21.79,UNSTABLE
Food_Item_116,Food,55.64,53.58,UNSTABLE
Food_Item_117,Food,431.58,479.58,OK
Food_Item_118,Food,245.72,232.51,UNSTABLE
Food_Item_119,Food,228.36,314.08,OK
Food_Item_120,Food,120.34,97.89,UNSTABLE
Food_Item_121,Food,220.16,425.73,OK
Food_Item_122,Food,72.46,88.98,OK
Food_Item_123,Food,71.98,141.05,OK
Food_Item_124,Food,136.47,53.03,UNSTABLE
Food_Item_125,Food,25.11,38.31,OK
Food_Item_126,Food,40.04,86.74,OK
Food_Item_127,Food,15.89,26.24,OK
Food_Item_128,Food,17.45,20.82,OK
Food_Item_129,Food,1167.63,1173.14,OK
Food_Item_130,Food,315.09,262.4,UNSTABLE
Food_Item_131,Food,95.81,88.98,UNSTABLE
Food_Item_132,Food,36.45,94.1,OK
Food_Item_133,Food,68.74,48.95,UNSTABLE
Food_Item_134,Food,52.15,35.36,UNSTABLE
Food_Item_135,Food,173.91,621.99,OK
Food_Item_136,Food,152.83,77.73,UNSTABLE
Food_Item_137,Food,37.36,33.04,UNSTABLE
Food_Item_138,Food,94.13,96.71,OK
Food_Item_140,Food,12.56,25.82,OK
Food_Item_141,Food,356.13,393.7,OK
Food_Item_142,Food,155.76,191.63,OK
Food_Item_143,Food,41.3,78.32,OK
Food_Item_144,Food,44.83,40.98,UNSTABLE
Food_Item_145,Food,120.54,40.47,UNSTABLE
Food_Item_146,Food,51.28,150.97,OK
Food_Item_147,Food,141.35,174.27,OK
Food_Item_148,Food,70.01,77.67,OK
Food_Item_149,Food,125.86,131.5,OK
Food_Item_150,Food,22.64,12.54,UNSTABLE
Food_Item_151,Food,15.42,17.2,OK
Food_Item_152,Food,155.43,194.39,OK
Food_Item_153,Food,173.85,138.08,UNSTABLE
Food_Item_154,Food,181.21,231.88,OK
Food_Item_155,Food,22.39,24.41,OK
Food_Item_156,Food,48.76,55.26,OK
Food_Item_157,Food,196.84,205.8,OK
Food_Item_158,Food,66.2,97.57,OK
Food_Item_159,Food,14.31,15.3,OK
Food_Item_160,Food,36.83,49.1,OK
Food_Item_161,Food,10.98,14.36,OK
Food_Item_162,Food,16.12,12.44,UNSTABLE
Food_Item_163,Food,6.87,15.12,OK
Food_Item_164,Food,14.03,12.23,UNSTABLE
Food_Item_165,Food,13.65,10.86,UNSTABLE
Food_Item_166,Food,18.83,29.08,OK
Food_Item_167,Food,13.78,10.55,UNSTABLE
Food_Item_168,Food,7.06,7.28,OK
Food_Item_169,Food,11.03,10.21,UNSTABLE
Food_Item_170,Food,35.38,38.19,OK
Food_Item_172,Food,35.86,46.77,OK
Food_Item_176,Food,55.98,19.69,UNSTABLE
Food_Item_177,Food,56.59,30.99,UNSTABLE
Food_Item_178,Food,78.03,42.08,UNSTABLE
Food_Item_179,Food,65.98,41.4,UNSTABLE
Food_Item_180,Food,37.0,20.58,UNSTABLE
Food_Item_181,Food,34.27,49.62,OK
Food_Item_182,Food,20.31,36.33,OK
Food_Item_183,Food,48.44,79.71,OK
Food_Item_184,Food,23.66,27.14,OK
Food_Item_185,Food,9.85,5.42,UNSTABLE
Food_Item_186,Food,6.75,3.58,UNSTABLE
Food_Item_187,Food,8.3,20.02,OK
Food_Item_188,Food,9.95,9.51,UNSTABLE
Food_Item_189,Food,17.01,20.08,OK
Food_Item_190,Food,31.77,30.36,UNSTABLE
Food_Item_191,Food,4.34,7.74,OK
Food_Item_192,Food,11.54,5.15,UNSTABLE
Food_Item_193,Food,13.4,15.15,OK
Food_Item_194,Food,5.87,6.42,OK
Food_Item_195,Food,6.85,11.48,OK
Food_Item_196,Food,10.83,11.39,OK
Food_Item_197,Food,10.3,16.93,OK
Food_Item_198,Food,4.96,15.81,OK
Food_Item_199,Food,20.71,22.22,OK
Food_Item_200,Food,9.04,10.09,OK
Food_Item_201,Food,6.78,6.03,UNSTABLE
Food_Item_202,Food,41.5,38.37,UNSTABLE
Food_Item_203,Food,7.91,10.92,OK
Food_Item_204,Food,6.54,6.12,UNSTABLE
Food_Item_205,Food,8.33,7.99,UNSTABLE
Food_Item_206,Food,11.15,7.91,UNSTABLE
Food_Item_207,Food,9.88,12.61,OK
Food_Item_209,Food,5.69,10.09,OK
Food_Item_210,Food,7.18,6.26,UNSTABLE
Food_Item_211,Food,22.12,29.52,OK
Food_Item_212,Food,1.7,1.47,UNSTABLE
Food_Item_213,Food,4.48,3.94,UNSTABLE
Food_Item_214,Food,3.62,3.37,UNSTABLE
Food_Item_215,Food,2.14,0.91,UNSTABLE
Food_Item_216,Food,2.27,2.08,UNSTABLE
Food_Item_217,Food,9.48,12.64,OK
Food_Item_218,Food,3.77,3.79,OK
Food_Item_219,Food,2.87,1.96,UNSTABLE
Food_Item_220,Food,2.71,3.54,OK
Food_Item_222,Food,6.82,7.13,OK
Food_Item_223,Food,2.64,2.55,UNSTABLE
Food_Item_224,Food,2.49,3.03,OK
Food_Item_225,Food,4.11,4.34,OK
Food_Item_226,Food,7.73,19.34,OK
Food_Item_227,Food,14.38,11.06,UNSTABLE
Food_Item_228,Food,4.11,4.81,OK
Food_Item_229,Food,88.67,92.52,OK
Food_Item_230,Food,14.71,29.79,OK
Food_Item_232,Food,4.72,9.49,OK
Food_Item_233,Food,50.9,32.53,UNSTABLE
Food_Item_234,Food,18.57,19.66,OK
Food_Item_235,Food,5.1,4.65,UNSTABLE
Food_Item_236,Food,2.09,2.74,OK
Food_Item_237,Food,7.77,7.25,UNSTABLE
Food_Item_238,Food,4.72,3.83,UNSTABLE
Food_Item_239,Food,1.96,3.21,OK
Food_Item_240,Food,3.03,3.92,OK
Food_Item_241,Food,5.05,6.35,OK
Food_Item_243,Food,17.23,16.07,UNSTABLE
Food_Item_244,Food,7.39,6.92,UNSTABLE
Food_Item_245,Food,5.53,8.14,OK
Food_Item_246,Food,6.21,8.05,OK
Food_Item_247,Food,7.54,4.86,UNSTABLE
Food_Item_248,Food,2.15,1.78,UNSTABLE
Food_Item_249,Food,2.04,1.47,UNSTABLE
Food_Item_250,Food,57.15,27.87,UNSTABLE
Food_Item_251,Food,2.49,2.2,UNSTABLE
Food_Item_252,Food,4.03,5.55,OK
Food_Item_253,Food,3.61,5.2,OK
Food_Item_254,Food,5.55,7.02,OK
Food_Item_255,Food,52.98,38.26,UNSTABLE
Food_Item_256,Food,5.41,7.57,OK
Food_Item_257,Food,8.17,17.37,OK
Food_Item_258,Food,3.11,2.89,UNSTABLE
Food_Item_259,Food,114.26,31.51,UNSTABLE
Food_Item_260,Food,11.51,22.59,OK
Food_Item_262,Food,3.42,2.83,UNSTABLE
Food_Item_263,Food,7.7,5.92,UNSTABLE
Food_Item_264,Food,2.09,2.2,OK
Food_Item_265,Food,1.99,2.97,OK
Food_Item_266,Food,3.23,2.24,UNSTABLE
Food_Item_267,Food,2.37,3.24,OK
Food_Item_268,Food,4.41,5.07,OK
Food_Item_269,Food,3.58,2.77,UNSTABLE
Food_Item_270,Food,7.41,6.6,UNSTABLE
Food_Item_271,Food,50.58,61.17,OK
Food_Item_272,Food,3.41,9.34,OK
Food_Item_273,Food,8.61,7.09,UNSTABLE
Food_Item_274,Food,4.05,2.2,UNSTABLE
Food_Item_275,Food,6.75,7.26,OK
Food_Item_276,Food,3.89,3.44,UNSTABLE
Food_Item_277,Food,2.77,21.75,OK
Food_Item_278,Food,3.41,4.36,OK
Footwear_Item_003,Footwear,71.98,37.83,UNSTABLE
Footwear_Item_004,Footwear,101.9,257.37,OK
Footwear_Item_005,Footwear,47.57,46.9,UNSTABLE
Footwear_Item_006,Footwear,306.79,274.97,UNSTABLE
Footwear_Item_007,Footwear,41.92,154.95,OK
Furniture_Item_001,Furniture,2528.32,2020.12,UNSTABLE
Furniture_Item_002,Furniture,275.31,316.98,OK
Furniture_Item_003,Furniture,1104.44,700.25,UNSTABLE
Furniture_Item_004,Furniture,281.06,331.88,OK
Furniture_Item_005,Furniture,708.44,783.6,OK
Furniture_Item_006,Furniture,55.92,19.09,UNSTABLE
Furniture_Item_007,Furniture,15542.07,27065.09,OK
Furniture_Item_008,Furniture,4238.59,3786.64,UNSTABLE
Furniture_Item_009,Furniture,207.85,109.53,UNSTABLE
Furniture_Item_010,Furniture,533.8,922.46,OK
Furniture_Item_011,Furniture,473.67,187.17,UNSTABLE
Furniture_Item_012,Furniture,4836.85,2880.58,UNSTABLE
Furniture_Item_013,Furniture,315.89,286.56,UNSTABLE
Furniture_Item_014,Furniture,790.88,750.18,UNSTABLE
Furniture_Item_015,Furniture,328.25,373.1,OK
Furniture_Item_016,Furniture,1283.21,1600.47,OK
Furniture_Item_017,Furniture,1142.7,1541.0,OK
Furniture_Item_018,Furniture,262.01,209.65,UNSTABLE
Furniture_Item_019,Furniture,621.65,591.76,UNSTABLE
Furniture_Item_020,Furniture,16405.5,21008.71,OK
Furniture_Item_021,Furniture,1471.77,1340.93,UNSTABLE
Furniture_Item_022,Furniture,6022.14,5375.89,UNSTABLE
Furniture_Item_023,Furniture,4347.49,9124.48,OK
Furniture_Item_024,Furniture,3817.39,3804.05,UNSTABLE
Furniture_Item_025,Furniture,710.35,812.74,OK
Furniture_Item_026,Furniture,348.88,274.37,UNSTABLE
Furniture_Item_027,Furniture,158.83,13.4,UNSTABLE
Furniture_Item_028,Furniture,286.97,339.62,OK
Furniture_Item_029,Furniture,5202.37,8491.07,OK
Furniture_Item_030,Furniture,1848.72,2195.83,OK
Furniture_Item_031,Furniture,32099.75,46641.83,OK
Furniture_Item_032,Furniture,489.0,416.33,UNSTABLE
Furniture_Item_033,Furniture,3284.25,2867.33,UNSTABLE
Furniture_Item_034,Furniture,206.9,214.6,OK
Furniture_Item_035,Furniture,11305.39,11928.42,OK
Furniture_Item_036,Furniture,1253.7,1872.61,OK
Furniture_Item_037,Furniture,1335.48,1433.27,OK
Furniture_Item_038,Furniture,8216.77,11827.24,OK
Furniture_Item_039,Furniture,722.43,262.09,UNSTABLE
Furniture_Item_040,Furniture,2733.17,2489.5,UNSTABLE
Furniture_Item_041,Furniture,1046.09,888.82,UNSTABLE
Furniture_Item_042,Furniture,6074.39,7327.47,OK
Furniture_Item_043,Furniture,12118.66,17727.25,OK
Furniture_Item_044,Furniture,7757.45,5459.97,UNSTABLE
Furniture_Item_045,Furniture,46.81,25.85,UNSTABLE
Furniture_Item_046,Furniture,1408.97,451.26,UNSTABLE
Furniture_Item_047,Furniture,217.36,193.35,UNSTABLE
Furniture_Item_048,Furniture,4978.47,3595.45,UNSTABLE
Furniture_Item_049,Furniture,837.51,737.16,UNSTABLE
Furniture_Item_050,Furniture,970.81,486.38,UNSTABLE
Furniture_Item_051,Furniture,290.83,158.73,UNSTABLE
Furniture_Item_052,Furniture,813.65,353.01,UNSTABLE
Furniture_Item_053,Furniture,1615.88,1267.91,UNSTABLE
Furniture_Item_054,Furniture,7782.57,6066.1,UNSTABLE
Furniture_Item_055,Furniture,9156.42,8940.49,UNSTABLE
Furniture_Item_056,Furniture,1195.46,1281.77,OK
Furniture_Item_057,Furniture,4541.86,4229.14,UNSTABLE
Furniture_Item_058,Furniture,1486.42,999.73,UNSTABLE
Furniture_Item_059,Furniture,2262.39,1561.62,UNSTABLE
Furniture_Item_060,Furniture,665.83,685.43,OK
Furniture_Item_061,Furniture,18.8,13.97,UNSTABLE
Furniture_Item_075,Furniture,889.8,282.96,UNSTABLE
Furniture_Item_077,Furniture,1341.68,933.02,UNSTABLE
Furniture_Item_078,Furniture,1323.35,1478.2,OK
Furniture_Item_079,Furniture,4242.11,2561.06,UNSTABLE
Furniture_Item_080,Furniture,24.78,18.26,UNSTABLE
Furniture_Item_081,Furniture,1391.25,1428.32,OK
Furniture_Item_082,Furniture,538.97,865.14,OK
Furniture_Item_083,Furniture,358.36,412.77,OK
Furniture_Item_084,Furniture,253.49,147.46,UNSTABLE
Furniture_Item_085,Furniture,103.17,139.06,OK
Furniture_Item_086,Furniture,66.79,47.66,UNSTABLE
Furniture_Item_087,Furniture,30.63,30.44,UNSTABLE
Furniture_Item_088,Furniture,111.91,148.06,OK
Furniture_Item_089,Furniture,10.18,5.92,UNSTABLE
Furniture_Item_090,Furniture,6.98,9.64,OK
Furniture_Item_091,Furniture,78.41,107.32,OK
Furniture_Item_092,Furniture,46.59,50.58,OK
Furniture_Item_093,Furniture,25.41,23.6,UNSTABLE
Furniture_Item_094,Furniture,128.18,612.29,OK
Furniture_Item_095,Furniture,42.6,10.8,UNSTABLE
Furniture_Item_096,Furniture,3799.75,3979.74,OK
Furniture_Item_097,Furniture,379.45,184.3,UNSTABLE
Furniture_Item_098,Furniture,2.35,1.68,UNSTABLE
Furniture_Item_100,Furniture,4472.91,6113.51,OK
Furniture_Item_101,Furniture,626268.38,603729.16,UNSTABLE
Furniture_Item_102,Furniture,6958.39,4763.62,UNSTABLE
Furniture_Item_103,Furniture,172783.17,162761.58,UNSTABLE
Furniture_Item_105,Furniture,28579.39,27284.52,UNSTABLE
Furniture_Item_106,Furniture,192.67,254.1,OK
Furniture_Item_107,Furniture,474.77,709.46,OK
Furniture_Item_108,Furniture,166.08,182.57,OK
Furniture_Item_109,Furniture,508.36,726.87,OK
Furniture_Item_110,Furniture,233.82,261.41,OK
Furniture_Item_111,Furniture,6.06,21.82,OK
Furniture_Item_112,Furniture,11.42,10.32,UNSTABLE
Furniture_Item_113,Furniture,13.62,24.47,OK
Furniture_Item_114,Furniture,3.8,7.7,OK
Furniture_Item_115,Furniture,360.39,203.18,UNSTABLE
Furniture_Item_116,Furniture,272.13,161.76,UNSTABLE
Furniture_Item_117,Furniture,75.6,17.47,UNSTABLE
Furniture_Item_118,Furniture,42.47,41.33,UNSTABLE
